action_id,session_id,action_type,action_ts
2219,1676,view,02/07/2025 04:00
2220,1677,view,02/07/2025 05:00
2221,1678,view,02/07/2025 06:00
2222,1679,view,27/07/2025 00:00
2223,1680,view,27/07/2025 01:00
2224,1681,view,11/07/2025 19:00
2225,1682,view,11/07/2025 20:00
2226,1683,view,11/07/2025 21:00
2227,1683,add_to_cart,11/07/2025 21:00
2228,1684,view,09/07/2025 04:00
2229,1685,view,09/07/2025 05:00
2230,1686,view,09/07/2025 06:00
2231,1687,view,01/08/2025 02:00
2232,1688,view,01/08/2025 03:00
2233,1689,view,16/07/2025 22:00
2234,1690,view,16/07/2025 23:00
2235,1690,add_to_cart,16/07/2025 23:00
2236,1691,view,17/07/2025 00:00
2237,1692,view,09/08/2025 23:00
2238,1693,view,10/08/2025 00:00
2239,1694,view,22/07/2025 14:00
2240,1695,view,22/07/2025 15:00
2241,1696,view,15/07/2025 09:00
2242,1697,view,11/07/2025 19:00
2243,1698,view,12/07/2025 04:00
2244,1698,add_to_cart,12/07/2025 04:00
2245,1699,view,12/07/2025 05:00
2246,1700,view,29/07/2025 10:00
2247,1701,view,20/07/2025 08:00
2248,1702,view,20/07/2025 09:00
2249,1703,view,19/07/2025 21:00
2250,1704,view,05/08/2025 22:00
2251,1705,view,31/08/2025 15:00
2252,1706,view,31/08/2025 16:00
2253,1707,view,21/08/2025 02:00
2254,1708,view,21/08/2025 03:00
2255,1709,view,28/08/2025 11:00
2256,1710,view,28/08/2025 12:00
2257,1711,view,28/08/2025 13:00
2258,1712,view,14/08/2025 05:00
2259,1713,view,14/08/2025 06:00
2260,1714,view,14/08/2025 07:00
2261,1715,view,06/07/2025 21:00
2262,1716,view,06/07/2025 22:00
2263,1717,view,06/07/2025 23:00
2264,1718,view,28/07/2025 03:00
2265,1718,add_to_cart,28/07/2025 03:00
2266,1719,view,10/08/2025 01:00
2267,1719,add_to_cart,10/08/2025 01:00
2268,1719,purchase,10/08/2025 01:00
2269,1720,view,10/08/2025 02:00
2270,1721,view,28/07/2025 16:00
2271,1722,view,14/08/2025 10:00
2272,1723,view,23/07/2025 20:00
2273,1723,click_banner,23/07/2025 20:00
2274,1724,view,12/07/2025 01:00
2275,1724,click_banner,12/07/2025 01:00
2276,1725,view,12/07/2025 02:00
2277,1725,click_banner,12/07/2025 02:00
2278,1725,add_to_cart,12/07/2025 02:00
2279,1726,view,10/07/2025 19:00
2280,1727,view,30/07/2025 00:00
2281,1728,view,30/07/2025 01:00
2282,1729,view,11/07/2025 00:00
2283,1729,click_banner,11/07/2025 00:00
2284,1730,view,20/08/2025 11:00
2285,1731,view,20/08/2025 12:00
2286,1732,view,05/07/2025 05:00
2287,1733,view,05/07/2025 06:00
2288,1734,view,08/08/2025 14:00
2289,1735,view,20/08/2025 00:00
2290,1736,view,05/07/2025 00:00
2291,1737,view,05/07/2025 01:00
2292,1737,add_to_cart,05/07/2025 01:00
2293,1738,view,05/07/2025 02:00
2294,1739,view,25/07/2025 17:00
2295,1740,view,25/07/2025 18:00
2296,1741,view,25/07/2025 19:00
2297,1742,view,11/08/2025 05:00
2298,1742,add_to_cart,11/08/2025 05:00
2299,1743,view,10/08/2025 15:00
2300,1744,view,10/08/2025 16:00
2301,1745,view,10/08/2025 17:00
2302,1746,view,12/07/2025 17:00
2303,1747,view,27/07/2025 01:00
2304,1747,add_to_cart,27/07/2025 01:00
2305,1748,view,27/07/2025 02:00
2306,1748,click_banner,27/07/2025 02:00
2307,1749,view,27/07/2025 03:00
2308,1749,click_banner,27/07/2025 03:00
2309,1749,add_to_cart,27/07/2025 03:00
2310,1750,view,25/07/2025 18:00
2311,1751,view,13/08/2025 06:00
2312,1751,click_banner,13/08/2025 06:00
2313,1752,view,13/08/2025 07:00
2314,1753,view,16/08/2025 09:00
2315,1754,view,29/07/2025 02:00
2316,1754,add_to_cart,29/07/2025 02:00
2317,1754,purchase,29/07/2025 02:00
2318,1755,view,31/08/2025 20:00
2319,1756,view,31/08/2025 21:00
2320,1756,click_banner,31/08/2025 21:00
2321,1756,add_to_cart,31/08/2025 21:00
2322,1757,view,13/07/2025 13:00
2323,1757,add_to_cart,13/07/2025 13:00
2324,1757,purchase,13/07/2025 13:00
2325,1758,view,18/08/2025 12:00
2326,1759,view,18/08/2025 13:00
2327,1760,view,14/07/2025 23:00
2328,1760,add_to_cart,14/07/2025 23:00
2329,1761,view,17/07/2025 08:00
2330,1761,add_to_cart,17/07/2025 08:00
2331,1761,purchase,17/07/2025 08:00
2332,1762,view,24/07/2025 21:00
2333,1763,view,24/07/2025 22:00
2334,1764,view,24/07/2025 23:00
2335,1765,view,01/08/2025 17:00
2336,1766,view,01/08/2025 18:00
2337,1767,view,01/08/2025 19:00
2338,1768,view,25/08/2025 22:00
2339,1769,view,25/08/2025 23:00
2340,1770,view,26/08/2025 00:00
2341,1771,view,23/08/2025 21:00
2342,1771,add_to_cart,23/08/2025 21:00
2343,1772,view,28/08/2025 23:00
2344,1772,add_to_cart,28/08/2025 23:00
2345,1773,view,29/08/2025 00:00
2346,1774,view,09/08/2025 03:00
2347,1775,view,08/07/2025 19:00
2348,1775,add_to_cart,08/07/2025 19:00
2349,1776,view,20/07/2025 19:00
2350,1777,view,20/07/2025 20:00
2351,1777,add_to_cart,20/07/2025 20:00
2352,1777,purchase,20/07/2025 20:00
2353,1778,view,27/08/2025 15:00
2354,1778,add_to_cart,27/08/2025 15:00
2355,1779,view,27/08/2025 16:00
2356,1779,add_to_cart,27/08/2025 16:00
2357,1779,purchase,27/08/2025 16:00
2358,1780,view,17/08/2025 06:00
2359,1780,add_to_cart,17/08/2025 06:00
2360,1781,view,17/08/2025 07:00
2361,1782,view,27/07/2025 23:00
2362,1782,click_banner,27/07/2025 23:00
2363,1782,add_to_cart,27/07/2025 23:00
2364,1782,purchase,27/07/2025 23:00
2365,1783,view,20/08/2025 04:00
2366,1784,view,20/08/2025 05:00
2367,1785,view,20/08/2025 06:00
2368,1785,add_to_cart,20/08/2025 06:00
2369,1786,view,28/08/2025 11:00
2370,1787,view,28/08/2025 12:00
2371,1788,view,28/08/2025 13:00
2372,1789,view,22/08/2025 12:00
2373,1790,view,07/08/2025 03:00
2374,1791,view,21/07/2025 17:00
2375,1792,view,21/07/2025 18:00
2376,1793,view,22/08/2025 02:00
2377,1793,add_to_cart,22/08/2025 02:00
2378,1794,view,22/08/2025 03:00
2379,1795,view,05/07/2025 16:00
2380,1796,view,05/07/2025 17:00
2381,1797,view,05/07/2025 18:00
2382,1798,view,28/07/2025 20:00
2383,1799,view,28/07/2025 21:00
2384,1800,view,05/07/2025 08:00
2385,1801,view,03/07/2025 17:00
2386,1801,click_banner,03/07/2025 17:00
2387,1801,add_to_cart,03/07/2025 17:00
2388,1801,purchase,03/07/2025 17:00
2389,1802,view,23/08/2025 03:00
2390,1803,view,21/07/2025 20:00
2391,1804,view,21/07/2025 21:00
2392,1804,click_banner,21/07/2025 21:00
2393,1804,add_to_cart,21/07/2025 21:00
2394,1805,view,03/07/2025 22:00
2395,1805,add_to_cart,03/07/2025 22:00
2396,1805,purchase,03/07/2025 22:00
2397,1806,view,24/08/2025 03:00
2398,1807,view,24/08/2025 04:00
2399,1807,click_banner,24/08/2025 04:00
2400,1808,view,24/08/2025 05:00
2401,1808,add_to_cart,24/08/2025 05:00
2402,1809,view,09/07/2025 16:00
2403,1809,add_to_cart,09/07/2025 16:00
2404,1810,view,09/07/2025 17:00
2405,1810,add_to_cart,09/07/2025 17:00
2406,1811,view,09/07/2025 18:00
2407,1812,view,01/07/2025 12:00
2408,1813,view,05/07/2025 12:00
2409,1814,view,05/07/2025 13:00
2410,1815,view,05/07/2025 14:00
2411,1816,view,22/07/2025 16:00
2412,1817,view,22/07/2025 17:00
2413,1818,view,24/08/2025 11:00
2414,1819,view,09/08/2025 14:00
2415,1820,view,09/08/2025 15:00
2416,1821,view,31/08/2025 05:00
2417,1821,add_to_cart,31/08/2025 05:00
2418,1822,view,31/08/2025 06:00
2419,1822,click_banner,31/08/2025 06:00
2420,1822,add_to_cart,31/08/2025 06:00
2421,1822,purchase,31/08/2025 06:00
2422,1823,view,15/07/2025 09:00
2423,1823,add_to_cart,15/07/2025 09:00
2424,1823,purchase,15/07/2025 09:00
2425,1824,view,15/08/2025 20:00
2426,1825,view,15/08/2025 21:00
2427,1826,view,15/08/2025 22:00
2428,1827,view,18/07/2025 02:00
2429,1828,view,07/08/2025 14:00
2430,1829,view,24/07/2025 04:00
2431,1830,view,22/08/2025 20:00
2432,1831,view,16/08/2025 13:00
2433,1832,view,17/07/2025 09:00
2434,1832,add_to_cart,17/07/2025 09:00
2435,1832,purchase,17/07/2025 09:00
2436,1833,view,17/07/2025 10:00
2437,1834,view,05/07/2025 05:00
2438,1834,add_to_cart,05/07/2025 05:00
2439,1834,purchase,05/07/2025 05:00
2440,1835,view,05/07/2025 06:00
2441,1836,view,28/07/2025 10:00
2442,1837,view,05/07/2025 22:00
2443,1837,add_to_cart,05/07/2025 22:00
2444,1838,view,05/07/2025 23:00
2445,1838,add_to_cart,05/07/2025 23:00
2446,1839,view,06/07/2025 00:00
2447,1840,view,17/07/2025 12:00
2448,1841,view,17/07/2025 13:00
2449,1842,view,17/07/2025 14:00
2450,1843,view,29/07/2025 11:00
2451,1844,view,29/07/2025 12:00
2452,1845,view,29/07/2025 13:00
2453,1846,view,22/08/2025 17:00
2454,1846,add_to_cart,22/08/2025 17:00
2455,1846,purchase,22/08/2025 17:00
2456,1847,view,22/08/2025 18:00
2457,1847,click_banner,22/08/2025 18:00
2458,1847,add_to_cart,22/08/2025 18:00
2459,1848,view,23/08/2025 09:00
2460,1848,click_banner,23/08/2025 09:00
2461,1849,view,23/08/2025 10:00
2462,1849,click_banner,23/08/2025 10:00
2463,1850,view,23/08/2025 11:00
2464,1850,click_banner,23/08/2025 11:00
2465,1851,view,17/07/2025 10:00
2466,1852,view,17/07/2025 11:00
2467,1852,add_to_cart,17/07/2025 11:00
2468,1853,view,04/08/2025 08:00
2469,1854,view,04/08/2025 09:00
2470,1855,view,29/07/2025 03:00
2471,1856,view,06/08/2025 17:00
2472,1857,view,06/08/2025 18:00
2473,1858,view,06/08/2025 19:00
2474,1859,view,02/08/2025 20:00
2475,1860,view,31/08/2025 21:00
2476,1861,view,31/08/2025 22:00
2477,1862,view,06/07/2025 21:00
2478,1863,view,06/07/2025 22:00
2479,1863,add_to_cart,06/07/2025 22:00
2480,1863,purchase,06/07/2025 22:00
2481,1864,view,06/07/2025 23:00
2482,1865,view,21/07/2025 10:00
2483,1866,view,26/07/2025 06:00
2484,1867,view,26/07/2025 07:00
2485,1868,view,24/08/2025 15:00
2486,1869,view,29/08/2025 22:00
2487,1870,view,29/08/2025 23:00
2488,1870,add_to_cart,29/08/2025 23:00
2489,1871,view,27/07/2025 17:00
2490,1872,view,27/07/2025 18:00
2491,1873,view,01/08/2025 11:00
2492,1873,add_to_cart,01/08/2025 11:00
2493,1874,view,15/08/2025 16:00
2494,1875,view,15/08/2025 17:00
2495,1876,view,15/08/2025 18:00
2496,1877,view,26/08/2025 18:00
2497,1878,view,26/08/2025 19:00
2498,1879,view,08/08/2025 22:00
2499,1880,view,08/08/2025 23:00
2500,1881,view,07/07/2025 18:00
2501,1882,view,07/07/2025 19:00
2502,1883,view,07/07/2025 20:00
2503,1884,view,25/07/2025 10:00
2504,1885,view,18/08/2025 06:00
2505,1886,view,18/08/2025 07:00
2506,1887,view,24/08/2025 11:00
2507,1888,view,24/08/2025 12:00
2508,1889,view,24/08/2025 13:00
2509,1890,view,22/07/2025 07:00
2510,1891,view,22/07/2025 08:00
2511,1892,view,27/07/2025 22:00
2512,1893,view,07/07/2025 12:00
2513,1893,add_to_cart,07/07/2025 12:00
2514,1893,purchase,07/07/2025 12:00
2515,1894,view,21/08/2025 11:00
2516,1894,add_to_cart,21/08/2025 11:00
2517,1895,view,21/08/2025 12:00
2518,1896,view,21/08/2025 13:00
2519,1897,view,05/08/2025 08:00
2520,1897,click_banner,05/08/2025 08:00
2521,1898,view,05/08/2025 09:00
2522,1898,click_banner,05/08/2025 09:00
2523,1899,view,05/08/2025 10:00
2524,1900,view,09/07/2025 15:00
2525,1900,click_banner,09/07/2025 15:00
2526,1901,view,09/07/2025 16:00
2527,1901,click_banner,09/07/2025 16:00
2528,1901,add_to_cart,09/07/2025 16:00
2529,1901,purchase,09/07/2025 16:00
2530,1902,view,09/07/2025 17:00
2531,1902,add_to_cart,09/07/2025 17:00
2532,1903,view,27/08/2025 12:00
2533,1904,view,27/07/2025 03:00
2534,1905,view,27/07/2025 04:00
2535,1906,view,27/07/2025 05:00
2536,1907,view,28/08/2025 20:00
2537,1907,add_to_cart,28/08/2025 20:00
2538,1908,view,28/08/2025 21:00
2539,1909,view,25/08/2025 08:00
2540,1910,view,25/08/2025 09:00
2541,1910,click_banner,25/08/2025 09:00
2542,1910,add_to_cart,25/08/2025 09:00
2543,1910,purchase,25/08/2025 09:00
2544,1911,view,25/08/2025 10:00
2545,1911,add_to_cart,25/08/2025 10:00
2546,1912,view,08/08/2025 10:00
2547,1912,add_to_cart,08/08/2025 10:00
2548,1913,view,08/08/2025 11:00
2549,1914,view,08/08/2025 12:00
2550,1914,add_to_cart,08/08/2025 12:00
2551,1915,view,15/07/2025 04:00
2552,1916,view,24/07/2025 13:00
2553,1916,add_to_cart,24/07/2025 13:00
2554,1916,purchase,24/07/2025 13:00
2555,1917,view,24/07/2025 14:00
2556,1918,view,24/07/2025 15:00
2557,1918,add_to_cart,24/07/2025 15:00
2558,1919,view,08/07/2025 16:00
2559,1920,view,08/07/2025 17:00
2560,1921,view,29/07/2025 21:00
2561,1922,view,29/07/2025 22:00
2562,1923,view,29/07/2025 23:00
2563,1924,view,18/07/2025 01:00
2564,1924,add_to_cart,18/07/2025 01:00
2565,1925,view,18/07/2025 02:00
2566,1925,add_to_cart,18/07/2025 02:00
2567,1926,view,18/07/2025 03:00
2568,1926,add_to_cart,18/07/2025 03:00
2569,1927,view,20/07/2025 23:00
2570,1928,view,20/07/2025 16:00
2571,1929,view,20/07/2025 17:00
2572,1929,add_to_cart,20/07/2025 17:00
2573,1929,purchase,20/07/2025 17:00
2574,1930,view,20/07/2025 18:00
2575,1931,view,22/08/2025 06:00
2576,1932,view,09/08/2025 04:00
2577,1933,view,23/07/2025 07:00
2578,1934,view,11/08/2025 21:00
2579,1935,view,16/07/2025 06:00
2580,1935,click_banner,16/07/2025 06:00
2581,1936,view,16/07/2025 07:00
2582,1937,view,16/07/2025 08:00
2583,1938,view,20/08/2025 11:00
2584,1939,view,01/08/2025 16:00
2585,1940,view,01/08/2025 17:00
2586,1941,view,09/07/2025 20:00
2587,1942,view,09/07/2025 21:00
2588,1943,view,23/07/2025 15:00
2589,1944,view,23/07/2025 16:00
2590,1945,view,23/07/2025 17:00
2591,1946,view,27/07/2025 18:00
2592,1947,view,27/07/2025 19:00
2593,1947,click_banner,27/07/2025 19:00
2594,1948,view,07/08/2025 04:00
2595,1949,view,07/08/2025 05:00
2596,1949,add_to_cart,07/08/2025 05:00
2597,1949,purchase,07/08/2025 05:00
2598,1950,view,12/07/2025 21:00
2599,1950,add_to_cart,12/07/2025 21:00
2600,1950,purchase,12/07/2025 21:00
2601,1951,view,12/07/2025 22:00
2602,1952,view,12/07/2025 23:00
2603,1953,view,02/08/2025 06:00
2604,1953,add_to_cart,02/08/2025 06:00
2605,1953,purchase,02/08/2025 06:00
2606,1954,view,02/08/2025 07:00
2607,1955,view,09/07/2025 03:00
2608,1956,view,09/07/2025 04:00
2609,1957,view,09/07/2025 05:00
2610,1958,view,27/08/2025 23:00
2611,1959,view,28/08/2025 00:00
2612,1960,view,28/08/2025 01:00
2613,1960,add_to_cart,28/08/2025 01:00
2614,1960,purchase,28/08/2025 01:00
2615,1961,view,25/07/2025 04:00
2616,1962,view,25/07/2025 05:00
2617,1963,view,25/07/2025 06:00
2618,1963,add_to_cart,25/07/2025 06:00
2619,1964,view,26/07/2025 03:00
2620,1965,view,04/08/2025 15:00
2621,1966,view,31/08/2025 07:00
2622,1967,view,31/08/2025 08:00
2623,1968,view,13/07/2025 03:00
2624,1969,view,13/07/2025 04:00
2625,1969,add_to_cart,13/07/2025 04:00
2626,1970,view,24/07/2025 14:00
2627,1971,view,05/07/2025 18:00
2628,1972,view,05/07/2025 19:00
2629,1973,view,29/07/2025 19:00
2630,1974,view,29/07/2025 03:00
2631,1975,view,02/07/2025 13:00
2632,1976,view,02/07/2025 14:00
2633,1977,view,02/07/2025 15:00
2634,1978,view,03/08/2025 19:00
2635,1979,view,24/08/2025 03:00
2636,1979,add_to_cart,24/08/2025 03:00
2637,1979,purchase,24/08/2025 03:00
2638,1980,view,24/08/2025 04:00
2639,1981,view,24/08/2025 05:00
2640,1982,view,20/07/2025 04:00
2641,1983,view,20/07/2025 05:00
2642,1984,view,07/07/2025 00:00
2643,1985,view,07/07/2025 01:00
2644,1986,view,07/07/2025 02:00
2645,1987,view,06/07/2025 12:00
2646,1988,view,10/07/2025 04:00
2647,1989,view,10/07/2025 05:00
2648,1990,view,10/07/2025 06:00
2649,1991,view,08/07/2025 17:00
2650,1992,view,08/07/2025 18:00
2651,1993,view,09/08/2025 23:00
2652,1994,view,10/08/2025 00:00
2653,1994,add_to_cart,10/08/2025 00:00
2654,1995,view,10/08/2025 01:00
2655,1996,view,07/07/2025 05:00
2656,1996,click_banner,07/07/2025 05:00
2657,1996,add_to_cart,07/07/2025 05:00
2658,1996,purchase,07/07/2025 05:00
2659,1997,view,29/07/2025 15:00
2660,1998,view,29/07/2025 16:00
2661,1999,view,29/07/2025 17:00
2662,1999,add_to_cart,29/07/2025 17:00
2663,2000,view,09/07/2025 05:00
2664,2001,view,27/07/2025 00:00
2665,2001,add_to_cart,27/07/2025 00:00
2666,2002,view,27/07/2025 01:00
2667,2003,view,25/07/2025 18:00
2668,2004,view,02/08/2025 10:00
2669,2005,view,02/08/2025 11:00
2670,2006,view,02/08/2025 12:00
2671,2007,view,31/07/2025 22:00
2672,2008,view,31/07/2025 23:00
2673,2009,view,02/08/2025 12:00
2674,2010,view,02/08/2025 13:00
2675,2011,view,02/08/2025 14:00
2676,2012,view,27/08/2025 03:00
2677,2013,view,27/08/2025 04:00
2678,2014,view,06/07/2025 10:00
2679,2015,view,20/07/2025 04:00
2680,2016,view,20/07/2025 05:00
2681,2017,view,08/07/2025 21:00
2682,2018,view,08/07/2025 22:00
2683,2019,view,08/08/2025 16:00
2684,2019,add_to_cart,08/08/2025 16:00
2685,2019,purchase,08/08/2025 16:00
2686,2020,view,08/07/2025 08:00
2687,2021,view,08/07/2025 09:00
2688,2021,add_to_cart,08/07/2025 09:00
2689,2021,purchase,08/07/2025 09:00
2690,2022,view,08/07/2025 10:00
2691,2023,view,08/08/2025 12:00
2692,2023,click_banner,08/08/2025 12:00
2693,2024,view,08/08/2025 13:00
2694,2024,click_banner,08/08/2025 13:00
2695,2024,add_to_cart,08/08/2025 13:00
2696,2024,purchase,08/08/2025 13:00
2697,2025,view,08/08/2025 14:00
2698,2025,add_to_cart,08/08/2025 14:00
2699,2026,view,13/08/2025 16:00
2700,2027,view,13/08/2025 17:00
2701,2027,add_to_cart,13/08/2025 17:00
2702,2028,view,26/07/2025 18:00
2703,2029,view,26/07/2025 19:00
2704,2030,view,17/07/2025 01:00
2705,2031,view,17/07/2025 02:00
2706,2032,view,17/07/2025 03:00
2707,2033,view,26/08/2025 00:00
2708,2034,view,26/08/2025 01:00
2709,2035,view,26/08/2025 02:00
2710,2036,view,18/07/2025 02:00
2711,2037,view,15/07/2025 09:00
2712,2038,view,15/07/2025 10:00
2713,2039,view,09/07/2025 11:00
2714,2040,view,09/07/2025 12:00
2715,2041,view,09/07/2025 13:00
2716,2042,view,27/08/2025 03:00
2717,2043,view,27/08/2025 04:00
2718,2043,add_to_cart,27/08/2025 04:00
2719,2044,view,27/08/2025 05:00
2720,2045,view,27/08/2025 09:00
2721,2046,view,27/08/2025 10:00
2722,2047,view,06/08/2025 10:00
2723,2048,view,06/08/2025 11:00
2724,2048,add_to_cart,06/08/2025 11:00
2725,2048,purchase,06/08/2025 11:00
2726,2049,view,06/08/2025 12:00
2727,2050,view,20/07/2025 02:00
2728,2051,view,20/07/2025 03:00
2729,2052,view,06/08/2025 21:00
2730,2053,view,06/08/2025 22:00
2731,2054,view,02/08/2025 14:00
2732,2055,view,02/08/2025 15:00
2733,2056,view,09/08/2025 09:00
2734,2057,view,09/08/2025 10:00
2735,2058,view,09/08/2025 11:00
2736,2059,view,08/07/2025 12:00
2737,2059,add_to_cart,08/07/2025 12:00
2738,2059,purchase,08/07/2025 12:00
2739,2060,view,08/07/2025 13:00
2740,2061,view,08/07/2025 14:00
2741,2062,view,23/08/2025 07:00
2742,2063,view,24/08/2025 20:00
2743,2064,view,16/07/2025 13:00
2744,2065,view,16/07/2025 14:00
2745,2066,view,16/08/2025 11:00
2746,2066,add_to_cart,16/08/2025 11:00
2747,2067,view,16/08/2025 12:00
2748,2067,add_to_cart,16/08/2025 12:00
2749,2068,view,16/08/2025 13:00
2750,2069,view,13/08/2025 21:00
2751,2069,add_to_cart,13/08/2025 21:00
2752,2070,view,13/08/2025 22:00
2753,2071,view,08/08/2025 20:00
2754,2072,view,08/08/2025 21:00
2755,2073,view,19/08/2025 19:00
2756,2073,add_to_cart,19/08/2025 19:00
2757,2074,view,22/08/2025 05:00
2758,2075,view,02/07/2025 03:00
2759,2075,click_banner,02/07/2025 03:00
2760,2076,view,02/07/2025 04:00
2761,2076,add_to_cart,02/07/2025 04:00
2762,2076,purchase,02/07/2025 04:00
2763,2077,view,02/07/2025 05:00
2764,2078,view,16/07/2025 16:00
2765,2079,view,16/07/2025 17:00
2766,2080,view,01/08/2025 11:00
2767,2081,view,01/08/2025 12:00
2768,2082,view,01/08/2025 13:00
2769,2083,view,01/07/2025 16:00
2770,2084,view,23/07/2025 18:00
2771,2085,view,07/07/2025 07:00
2772,2086,view,07/07/2025 08:00
2773,2087,view,07/07/2025 09:00
2774,2088,view,04/07/2025 06:00
2775,2089,view,04/07/2025 07:00
2776,2090,view,04/07/2025 08:00
2777,2091,view,27/08/2025 11:00
2778,2092,view,27/08/2025 12:00
2779,2093,view,27/08/2025 13:00
2780,2094,view,28/07/2025 06:00
2781,2094,click_banner,28/07/2025 06:00
2782,2095,view,17/07/2025 16:00
2783,2096,view,17/07/2025 17:00
2784,2097,view,17/07/2025 18:00
2785,2098,view,31/08/2025 17:00
2786,2099,view,31/08/2025 18:00
2787,2100,view,15/08/2025 11:00
2788,2101,view,15/08/2025 12:00
2789,2102,view,15/08/2025 13:00
2790,2103,view,07/07/2025 17:00
2791,2104,view,07/07/2025 18:00
2792,2105,view,07/07/2025 19:00
2793,2106,view,20/08/2025 12:00
2794,2106,add_to_cart,20/08/2025 12:00
2795,2107,view,20/08/2025 13:00
2796,2108,view,06/07/2025 17:00
2797,2109,view,27/08/2025 05:00
2798,2110,view,27/08/2025 06:00
2799,2111,view,27/08/2025 07:00
2800,2112,view,10/07/2025 17:00
2801,2113,view,10/07/2025 18:00
2802,2114,view,21/07/2025 17:00
2803,2114,add_to_cart,21/07/2025 17:00
2804,2114,purchase,21/07/2025 17:00
2805,2115,view,21/07/2025 18:00
2806,2116,view,13/08/2025 06:00
2807,2116,click_banner,13/08/2025 06:00
2808,2117,view,13/08/2025 07:00
2809,2117,add_to_cart,13/08/2025 07:00
2810,2117,purchase,13/08/2025 07:00
2811,2118,view,03/07/2025 13:00
2812,2118,add_to_cart,03/07/2025 13:00
2813,2118,purchase,03/07/2025 13:00
2814,2119,view,03/07/2025 14:00
2815,2120,view,03/07/2025 15:00
2816,2121,view,26/07/2025 20:00
2817,2121,add_to_cart,26/07/2025 20:00
2818,2122,view,23/07/2025 05:00
2819,2123,view,23/07/2025 06:00
2820,2124,view,23/07/2025 07:00
2821,2125,view,23/08/2025 17:00
2822,2125,click_banner,23/08/2025 17:00
2823,2126,view,23/08/2025 18:00
2824,2126,click_banner,23/08/2025 18:00
2825,2126,add_to_cart,23/08/2025 18:00
2826,2126,purchase,23/08/2025 18:00
2827,2127,view,08/08/2025 22:00
2828,2128,view,18/08/2025 20:00
2829,2128,add_to_cart,18/08/2025 20:00
2830,2129,view,19/08/2025 09:00
2831,2129,click_banner,19/08/2025 09:00
2832,2130,view,19/08/2025 10:00
2833,2130,click_banner,19/08/2025 10:00
2834,2131,view,04/07/2025 14:00
2835,2132,view,04/07/2025 15:00
2836,2132,click_banner,04/07/2025 15:00
2837,2133,view,04/07/2025 16:00
2838,2134,view,17/08/2025 23:00
2839,2134,click_banner,17/08/2025 23:00
2840,2135,view,18/08/2025 00:00
2841,2136,view,12/08/2025 13:00
2842,2137,view,05/08/2025 02:00
2843,2138,view,05/08/2025 03:00
2844,2139,view,01/07/2025 01:00
2845,2139,click_banner,01/07/2025 01:00
2846,2139,add_to_cart,01/07/2025 01:00
2847,2140,view,26/08/2025 18:00
2848,2141,view,17/07/2025 10:00
2849,2142,view,17/07/2025 11:00
2850,2142,click_banner,17/07/2025 11:00
2851,2143,view,17/07/2025 12:00
2852,2143,add_to_cart,17/07/2025 12:00
2853,2143,purchase,17/07/2025 12:00
2854,2144,view,30/07/2025 05:00
2855,2145,view,30/07/2025 06:00
2856,2146,view,30/07/2025 07:00
2857,2146,add_to_cart,30/07/2025 07:00
2858,2147,view,27/07/2025 08:00
2859,2148,view,13/08/2025 18:00
2860,2149,view,13/08/2025 19:00
2861,2150,view,07/07/2025 11:00
2862,2151,view,07/07/2025 12:00
2863,2152,view,31/08/2025 20:00
2864,2153,view,31/08/2025 21:00
2865,2154,view,19/08/2025 17:00
2866,2155,view,19/08/2025 18:00
2867,2156,view,19/08/2025 19:00
2868,2156,add_to_cart,19/08/2025 19:00
2869,2157,view,01/07/2025 23:00
2870,2158,view,15/08/2025 21:00
2871,2158,add_to_cart,15/08/2025 21:00
2872,2159,view,15/08/2025 22:00
2873,2160,view,15/08/2025 23:00
2874,2161,view,26/08/2025 06:00
2875,2162,view,26/08/2025 07:00
2876,2163,view,01/07/2025 15:00
2877,2163,click_banner,01/07/2025 15:00
2878,2164,view,29/07/2025 00:00
2879,2164,add_to_cart,29/07/2025 00:00
2880,2164,purchase,29/07/2025 00:00
2881,2165,view,29/07/2025 01:00
2882,2166,view,29/07/2025 02:00
2883,2166,add_to_cart,29/07/2025 02:00
2884,2167,view,17/07/2025 23:00
2885,2168,view,18/07/2025 00:00
2886,2169,view,18/07/2025 01:00
2887,2170,view,23/07/2025 06:00
2888,2171,view,23/07/2025 07:00
2889,2172,view,10/08/2025 15:00
2890,2173,view,10/08/2025 16:00
2891,2174,view,10/08/2025 17:00
2892,2175,view,21/07/2025 20:00
2893,2176,view,05/08/2025 03:00
2894,2176,add_to_cart,05/08/2025 03:00
2895,2177,view,05/08/2025 04:00
2896,2178,view,21/07/2025 20:00
2897,2178,click_banner,21/07/2025 20:00
2898,2179,view,21/07/2025 21:00
2899,2180,view,06/07/2025 00:00
2900,2181,view,06/07/2025 01:00
2901,2181,click_banner,06/07/2025 01:00
2902,2182,view,06/07/2025 02:00
2903,2183,view,10/08/2025 10:00
2904,2184,view,10/08/2025 11:00
2905,2185,view,16/07/2025 11:00
2906,2186,view,16/07/2025 12:00
2907,2187,view,16/07/2025 13:00
2908,2188,view,12/07/2025 08:00
2909,2188,add_to_cart,12/07/2025 08:00
2910,2188,purchase,12/07/2025 08:00
2911,2189,view,15/07/2025 14:00
2912,2190,view,15/07/2025 15:00
2913,2191,view,11/08/2025 21:00
2914,2191,add_to_cart,11/08/2025 21:00
2915,2192,view,05/07/2025 07:00
2916,2193,view,05/07/2025 08:00
